Provider,inpatient_claims,inpatient_total_reimbursement,inpatient_avg_reimbursement,inpatient_median_reimbursement,inpatient_unique_beneficiaries,avg_length_of_stay,max_length_of_stay,high_cost_inpatient_claims,high_cost_inpatient_rate,outpatient_claims,outpatient_total_reimbursement,outpatient_avg_reimbursement,outpatient_median_reimbursement,outpatient_unique_beneficiaries,high_cost_outpatient_claims,high_cost_outpatient_rate,total_claims,total_reimbursement,avg_reimbursement_per_claim,total_unique_beneficiaries_x,total_unique_beneficiaries_y,total_unique_beneficiaries,claims_per_beneficiary,reimbursement_per_beneficiary,total_high_cost_claims,overall_high_cost_rate,inpatient_claim_mix,outpatient_claim_mix,inpatient_total_deductible,outpatient_total_deductible,total_deductible,avg_diagnosis_codes,avg_procedure_codes,PotentialFraud
PRV52227,,,,,,,,,,7.0,5560.0,794.2857142857143,200.0,6.0,3.0,0.42857142857142855,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52228,,,,,,,,,,8.0,2400.0,300.0,60.0,8.0,1.0,0.125,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52229,,,,,,,,,,11.0,370.0,33.63636363636363,30.0,11.0,0.0,0.0,,,0.0,11,11,11,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV52230,,,,,,,,,,43.0,15100.0,351.16279069767444,70.0,15.0,5.0,0.11627906976744186,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52231,,,,,,,,,,6.0,3980.0,663.3333333333334,75.0,6.0,1.0,0.16666666666666666,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52232,,,,,,,,,,4.0,640.0,160.0,55.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52233,,,,,,,,,,216.0,63540.0,294.1666666666667,70.0,156.0,24.0,0.1111111111111111,,,0.0,156,156,156,0.0,0.0,,0.0,0.0,0.0,0.0,430.0,430.0,,,No
PRV52235,,,,,,,,,,2.0,970.0,485.0,485.0,2.0,1.0,0.5,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52236,,,,,,,,,,14.0,5780.0,412.85714285714283,200.0,13.0,3.0,0.21428571428571427,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52237,,,,,,,,,,38.0,7400.0,194.73684210526315,50.0,38.0,3.0,0.07894736842105263,,,0.0,38,38,38,0.0,0.0,,0.0,0.0,0.0,0.0,270.0,270.0,,,No
PRV52238,,,,,,,,,,11.0,1530.0,139.0909090909091,80.0,10.0,0.0,0.0,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52240,,,,,,,,,,62.0,25220.0,406.7741935483871,100.0,61.0,12.0,0.1935483870967742,,,0.0,61,61,61,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,30.0,,,No
PRV52241,,,,,,,,,,23.0,5690.0,247.3913043478261,50.0,22.0,2.0,0.08695652173913043,,,0.0,22,22,22,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52242,,,,,,,,,,31.0,13600.0,438.7096774193548,90.0,30.0,4.0,0.12903225806451613,,,0.0,30,30,30,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,170.0,,,No
PRV52246,,,,,,,,,,67.0,26510.0,395.67164179104475,70.0,47.0,8.0,0.11940298507462686,,,0.0,47,47,47,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52247,,,,,,,,,,49.0,10890.0,222.24489795918367,70.0,48.0,4.0,0.08163265306122448,,,0.0,48,48,48,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV52248,,,,,,,,,,24.0,12750.0,531.25,65.0,21.0,6.0,0.25,,,0.0,21,21,21,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV52249,,,,,,,,,,47.0,25480.0,542.1276595744681,100.0,41.0,9.0,0.19148936170212766,,,0.0,41,41,41,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV52251,,,,,,,,,,4.0,270.0,67.5,80.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52252,,,,,,,,,,26.0,2130.0,81.92307692307692,50.0,26.0,0.0,0.0,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV52253,,,,,,,,,,1.0,80.0,80.0,80.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52254,,,,,,,,,,31.0,3960.0,127.74193548387096,50.0,30.0,1.0,0.03225806451612903,,,0.0,30,30,30,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,No
PRV52255,,,,,,,,,,10.0,720.0,72.0,60.0,7.0,0.0,0.0,,,0.0,7,7,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52256,,,,,,,,,,1.0,50.0,50.0,50.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52257,,,,,,,,,,15.0,4440.0,296.0,80.0,14.0,2.0,0.13333333333333333,,,0.0,14,14,14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52260,,,,,,,,,,63.0,12880.0,204.44444444444446,80.0,62.0,4.0,0.06349206349206349,,,0.0,62,62,62,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,No
PRV52261,,,,,,,,,,1.0,200.0,200.0,200.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52262,,,,,,,,,,112.0,27840.0,248.57142857142858,75.0,92.0,8.0,0.07142857142857142,,,0.0,92,92,92,0.0,0.0,,0.0,0.0,0.0,0.0,140.0,140.0,,,No
PRV52263,,,,,,,,,,3.0,630.0,210.0,200.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52264,,,,,,,,,,25.0,4420.0,176.8,100.0,21.0,1.0,0.04,,,0.0,21,21,21,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV52271,,,,,,,,,,19.0,3760.0,197.89473684210526,70.0,19.0,1.0,0.05263157894736842,,,0.0,19,19,19,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,No
PRV52272,,,,,,,,,,8.0,4210.0,526.25,100.0,8.0,1.0,0.125,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52273,,,,,,,,,,11.0,4380.0,398.1818181818182,60.0,11.0,1.0,0.09090909090909091,,,0.0,11,11,11,0.0,0.0,,0.0,0.0,0.0,0.0,40.0,40.0,,,No
PRV52274,,,,,,,,,,38.0,7800.0,205.26315789473685,60.0,17.0,4.0,0.10526315789473684,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,,,No
PRV52275,,,,,,,,,,101.0,27220.0,269.5049504950495,90.0,57.0,11.0,0.10891089108910891,,,0.0,57,57,57,0.0,0.0,,0.0,0.0,0.0,0.0,270.0,270.0,,,No
PRV52276,,,,,,,,,,68.0,17750.0,261.02941176470586,100.0,62.0,7.0,0.10294117647058823,,,0.0,62,62,62,0.0,0.0,,0.0,0.0,0.0,0.0,330.0,330.0,,,No
PRV52284,,,,,,,,,,39.0,5320.0,136.4102564102564,70.0,32.0,0.0,0.0,,,0.0,32,32,32,0.0,0.0,,0.0,0.0,0.0,0.0,180.0,180.0,,,No
PRV52288,,,,,,,,,,13.0,2810.0,216.15384615384616,50.0,12.0,2.0,0.15384615384615385,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52293,,,,,,,,,,7.0,4170.0,595.7142857142857,200.0,7.0,1.0,0.14285714285714285,,,0.0,7,7,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52299,,,,,,,,,,601.0,157140.0,261.46422628951746,70.0,255.0,60.0,0.09983361064891846,,,0.0,255,255,255,0.0,0.0,,0.0,0.0,0.0,0.0,1470.0,1470.0,,,No
PRV52304,,,,,,,,,,184.0,63120.0,343.04347826086956,80.0,88.0,24.0,0.13043478260869565,,,0.0,88,88,88,0.0,0.0,,0.0,0.0,0.0,0.0,790.0,790.0,,,No
PRV52306,,,,,,,,,,15.0,7030.0,468.6666666666667,100.0,15.0,3.0,0.2,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52309,,,,,,,,,,170.0,45340.0,266.70588235294116,80.0,88.0,13.0,0.07647058823529412,,,0.0,88,88,88,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,No
PRV52310,,,,,,,,,,454.0,106790.0,235.2202643171806,70.0,190.0,40.0,0.0881057268722467,,,0.0,190,190,190,0.0,0.0,,0.0,0.0,0.0,0.0,1500.0,1500.0,,,No
PRV52311,,,,,,,,,,28.0,7770.0,277.5,90.0,23.0,6.0,0.21428571428571427,,,0.0,23,23,23,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52312,,,,,,,,,,214.0,79810.0,372.94392523364485,80.0,112.0,32.0,0.14953271028037382,,,0.0,112,112,112,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,550.0,,,No
PRV52313,,,,,,,,,,504.0,146700.0,291.07142857142856,80.0,196.0,63.0,0.125,,,0.0,196,196,196,0.0,0.0,,0.0,0.0,0.0,0.0,1480.0,1480.0,,,No
PRV52318,,,,,,,,,,39.0,10000.0,256.4102564102564,80.0,37.0,5.0,0.1282051282051282,,,0.0,37,37,37,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV52319,,,,,,,,,,30.0,7740.0,258.0,80.0,29.0,2.0,0.06666666666666667,,,0.0,29,29,29,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV52323,,,,,,,,,,190.0,49770.0,261.94736842105266,60.0,179.0,16.0,0.08421052631578947,,,0.0,179,179,179,0.0,0.0,,0.0,0.0,0.0,0.0,440.0,440.0,,,No
PRV52328,,,,,,,,,,35.0,19560.0,558.8571428571429,70.0,28.0,7.0,0.2,,,0.0,28,28,28,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV52332,,,,,,,,,,64.0,20650.0,322.65625,90.0,62.0,8.0,0.125,,,0.0,62,62,62,0.0,0.0,,0.0,0.0,0.0,0.0,230.0,230.0,,,No
PRV52336,,,,,,,,,,86.0,26960.0,313.48837209302326,80.0,78.0,11.0,0.12790697674418605,,,0.0,78,78,78,0.0,0.0,,0.0,0.0,0.0,0.0,370.0,370.0,,,No
PRV52337,,,,,,,,,,773.0,205790.0,266.22250970245796,70.0,226.0,68.0,0.08796895213454076,,,0.0,226,226,226,0.0,0.0,,0.0,0.0,0.0,0.0,1900.0,1900.0,,,Yes
PRV52341,,,,,,,,,,135.0,45450.0,336.6666666666667,80.0,122.0,18.0,0.13333333333333333,,,0.0,122,122,122,0.0,0.0,,0.0,0.0,0.0,0.0,270.0,270.0,,,No
PRV52349,,,,,,,,,,99.0,20410.0,206.16161616161617,80.0,94.0,9.0,0.09090909090909091,,,0.0,94,94,94,0.0,0.0,,0.0,0.0,0.0,0.0,190.0,190.0,,,No
PRV52351,,,,,,,,,,425.0,103700.0,244.0,70.0,362.0,36.0,0.08470588235294117,,,0.0,362,362,362,0.0,0.0,,0.0,0.0,0.0,0.0,1440.0,1440.0,,,No
PRV52352,,,,,,,,,,32.0,9660.0,301.875,90.0,32.0,5.0,0.15625,,,0.0,32,32,32,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,No
PRV52354,,,,,,,,,,66.0,19400.0,293.93939393939394,75.0,33.0,6.0,0.09090909090909091,,,0.0,33,33,33,0.0,0.0,,0.0,0.0,0.0,0.0,330.0,330.0,,,No
PRV52355,,,,,,,,,,63.0,24170.0,383.6507936507937,80.0,26.0,8.0,0.12698412698412698,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,400.0,400.0,,,No
PRV52356,,,,,,,,,,98.0,22350.0,228.0612244897959,80.0,63.0,8.0,0.08163265306122448,,,0.0,63,63,63,0.0,0.0,,0.0,0.0,0.0,0.0,300.0,300.0,,,No
PRV52358,,,,,,,,,,18.0,5180.0,287.77777777777777,150.0,17.0,4.0,0.2222222222222222,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52361,,,,,,,,,,158.0,44230.0,279.9367088607595,90.0,145.0,17.0,0.10759493670886076,,,0.0,145,145,145,0.0,0.0,,0.0,0.0,0.0,0.0,1070.0,1070.0,,,No
PRV52365,,,,,,,,,,739.0,202130.0,273.51826792963465,80.0,381.0,82.0,0.11096075778078485,,,0.0,381,381,381,0.0,0.0,,0.0,0.0,0.0,0.0,2250.0,2250.0,,,No
PRV52369,,,,,,,,,,547.0,163780.0,299.41499085923215,80.0,358.0,59.0,0.10786106032906764,,,0.0,358,358,358,0.0,0.0,,0.0,0.0,0.0,0.0,1690.0,1690.0,,,No
PRV52371,,,,,,,,,,72.0,17370.0,241.25,65.0,50.0,5.0,0.06944444444444445,,,0.0,50,50,50,0.0,0.0,,0.0,0.0,0.0,0.0,510.0,510.0,,,No
PRV52374,,,,,,,,,,228.0,68780.0,301.6666666666667,80.0,102.0,25.0,0.10964912280701754,,,0.0,102,102,102,0.0,0.0,,0.0,0.0,0.0,0.0,890.0,890.0,,,No
PRV52377,,,,,,,,,,44.0,13700.0,311.3636363636364,70.0,44.0,5.0,0.11363636363636363,,,0.0,44,44,44,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV52380,,,,,,,,,,4.0,280.0,70.0,65.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52381,,,,,,,,,,80.0,33460.0,418.25,95.0,31.0,13.0,0.1625,,,0.0,31,31,31,0.0,0.0,,0.0,0.0,0.0,0.0,230.0,230.0,,,No
PRV52383,,,,,,,,,,74.0,15540.0,210.0,80.0,51.0,7.0,0.0945945945945946,,,0.0,51,51,51,0.0,0.0,,0.0,0.0,0.0,0.0,160.0,160.0,,,Yes
PRV52384,,,,,,,,,,33.0,7880.0,238.78787878787878,100.0,32.0,1.0,0.030303030303030304,,,0.0,32,32,32,0.0,0.0,,0.0,0.0,0.0,0.0,420.0,420.0,,,No
PRV52385,,,,,,,,,,22.0,7140.0,324.54545454545456,60.0,19.0,3.0,0.13636363636363635,,,0.0,19,19,19,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV52386,,,,,,,,,,237.0,55300.0,233.33333333333334,80.0,161.0,20.0,0.08438818565400844,,,0.0,161,161,161,0.0,0.0,,0.0,0.0,0.0,0.0,840.0,840.0,,,No
PRV52389,,,,,,,,,,171.0,44690.0,261.34502923976606,70.0,139.0,18.0,0.10526315789473684,,,0.0,139,139,139,0.0,0.0,,0.0,0.0,0.0,0.0,420.0,420.0,,,No
PRV52390,,,,,,,,,,36.0,6400.0,177.77777777777777,80.0,34.0,2.0,0.05555555555555555,,,0.0,34,34,34,0.0,0.0,,0.0,0.0,0.0,0.0,130.0,130.0,,,No
PRV52391,,,,,,,,,,22.0,9030.0,410.45454545454544,75.0,15.0,3.0,0.13636363636363635,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,No
PRV52395,,,,,,,,,,912.0,268430.0,294.3311403508772,80.0,444.0,108.0,0.11842105263157894,,,0.0,444,444,444,0.0,0.0,,0.0,0.0,0.0,0.0,3080.0,3080.0,,,No
PRV52397,,,,,,,,,,8.0,1010.0,126.25,45.0,8.0,0.0,0.0,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV52399,,,,,,,,,,434.0,118800.0,273.7327188940092,70.0,277.0,49.0,0.11290322580645161,,,0.0,277,277,277,0.0,0.0,,0.0,0.0,0.0,0.0,1150.0,1150.0,,,No
PRV52400,,,,,,,,,,231.0,64710.0,280.12987012987014,70.0,120.0,29.0,0.12554112554112554,,,0.0,120,120,120,0.0,0.0,,0.0,0.0,0.0,0.0,510.0,510.0,,,No
PRV52406,,,,,,,,,,63.0,13420.0,213.015873015873,60.0,44.0,3.0,0.047619047619047616,,,0.0,44,44,44,0.0,0.0,,0.0,0.0,0.0,0.0,130.0,130.0,,,No
PRV52407,,,,,,,,,,43.0,15970.0,371.3953488372093,60.0,18.0,5.0,0.11627906976744186,,,0.0,18,18,18,0.0,0.0,,0.0,0.0,0.0,0.0,410.0,410.0,,,No
PRV52408,,,,,,,,,,29.0,4270.0,147.24137931034483,60.0,12.0,2.0,0.06896551724137931,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV52409,,,,,,,,,,16.0,2630.0,164.375,40.0,15.0,1.0,0.0625,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52410,,,,,,,,,,58.0,24310.0,419.13793103448273,100.0,23.0,10.0,0.1724137931034483,,,0.0,23,23,23,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52411,,,,,,,,,,92.0,32010.0,347.9347826086956,95.0,51.0,16.0,0.17391304347826086,,,0.0,51,51,51,0.0,0.0,,0.0,0.0,0.0,0.0,420.0,420.0,,,No
PRV52412,,,,,,,,,,63.0,20340.0,322.85714285714283,80.0,40.0,5.0,0.07936507936507936,,,0.0,40,40,40,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV52414,,,,,,,,,,132.0,43600.0,330.3030303030303,80.0,59.0,18.0,0.13636363636363635,,,0.0,59,59,59,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,550.0,,,No
PRV52415,,,,,,,,,,41.0,7500.0,182.9268292682927,80.0,13.0,2.0,0.04878048780487805,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,390.0,390.0,,,No
PRV52416,,,,,,,,,,42.0,9650.0,229.76190476190476,100.0,22.0,4.0,0.09523809523809523,,,0.0,22,22,22,0.0,0.0,,0.0,0.0,0.0,0.0,230.0,230.0,,,No
PRV52417,,,,,,,,,,20.0,4210.0,210.5,55.0,7.0,2.0,0.1,,,0.0,7,7,7,0.0,0.0,,0.0,0.0,0.0,0.0,120.0,120.0,,,No
PRV52418,,,,,,,,,,35.0,7730.0,220.85714285714286,80.0,24.0,3.0,0.08571428571428572,,,0.0,24,24,24,0.0,0.0,,0.0,0.0,0.0,0.0,150.0,150.0,,,No
PRV52420,,,,,,,,,,141.0,78050.0,553.5460992907801,80.0,47.0,29.0,0.20567375886524822,,,0.0,47,47,47,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,Yes
PRV52421,,,,,,,,,,95.0,33550.0,353.1578947368421,70.0,63.0,13.0,0.1368421052631579,,,0.0,63,63,63,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,No
PRV52422,,,,,,,,,,58.0,26400.0,455.17241379310343,80.0,33.0,7.0,0.1206896551724138,,,0.0,33,33,33,0.0,0.0,,0.0,0.0,0.0,0.0,300.0,300.0,,,No
PRV52423,,,,,,,,,,54.0,11480.0,212.59259259259258,60.0,30.0,5.0,0.09259259259259259,,,0.0,30,30,30,0.0,0.0,,0.0,0.0,0.0,0.0,180.0,180.0,,,No
PRV52425,,,,,,,,,,23.0,3570.0,155.2173913043478,60.0,8.0,1.0,0.043478260869565216,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV52431,,,,,,,,,,63.0,23850.0,378.57142857142856,100.0,36.0,11.0,0.1746031746031746,,,0.0,36,36,36,0.0,0.0,,0.0,0.0,0.0,0.0,150.0,150.0,,,No
PRV52432,,,,,,,,,,58.0,12780.0,220.3448275862069,60.0,27.0,5.0,0.08620689655172414,,,0.0,27,27,27,0.0,0.0,,0.0,0.0,0.0,0.0,220.0,220.0,,,No
PRV52433,,,,,,,,,,85.0,22060.0,259.52941176470586,80.0,62.0,10.0,0.11764705882352941,,,0.0,62,62,62,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,170.0,,,No
PRV52434,,,,,,,,,,2.0,90.0,45.0,45.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52435,,,,,,,,,,70.0,20420.0,291.7142857142857,70.0,25.0,11.0,0.15714285714285714,,,0.0,25,25,25,0.0,0.0,,0.0,0.0,0.0,0.0,380.0,380.0,,,No
PRV52436,,,,,,,,,,44.0,9980.0,226.8181818181818,80.0,22.0,4.0,0.09090909090909091,,,0.0,22,22,22,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV52437,,,,,,,,,,43.0,11050.0,256.9767441860465,60.0,26.0,5.0,0.11627906976744186,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,40.0,40.0,,,No
PRV52439,,,,,,,,,,121.0,29520.0,243.96694214876032,90.0,64.0,8.0,0.06611570247933884,,,0.0,64,64,64,0.0,0.0,,0.0,0.0,0.0,0.0,320.0,320.0,,,No
PRV52440,,,,,,,,,,12.0,4980.0,415.0,75.0,8.0,4.0,0.3333333333333333,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,No
PRV52441,,,,,,,,,,94.0,20410.0,217.12765957446808,60.0,53.0,7.0,0.07446808510638298,,,0.0,53,53,53,0.0,0.0,,0.0,0.0,0.0,0.0,670.0,670.0,,,No
PRV52443,,,,,,,,,,1.0,10.0,10.0,10.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52448,,,,,,,,,,2.0,170.0,85.0,85.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52450,,,,,,,,,,298.0,81540.0,273.6241610738255,70.0,232.0,32.0,0.10738255033557047,,,0.0,232,232,232,0.0,0.0,,0.0,0.0,0.0,0.0,590.0,590.0,,,No
PRV52451,,,,,,,,,,20.0,11130.0,556.5,95.0,17.0,5.0,0.25,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV52453,,,,,,,,,,1.0,20.0,20.0,20.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52454,,,,,,,,,,15.0,1450.0,96.66666666666667,80.0,14.0,0.0,0.0,,,0.0,14,14,14,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,90.0,,,No
PRV52455,,,,,,,,,,76.0,24200.0,318.42105263157896,80.0,45.0,10.0,0.13157894736842105,,,0.0,45,45,45,0.0,0.0,,0.0,0.0,0.0,0.0,280.0,280.0,,,No
PRV52456,,,,,,,,,,7.0,1370.0,195.71428571428572,100.0,7.0,1.0,0.14285714285714285,,,0.0,7,7,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52470,,,,,,,,,,3.0,270.0,90.0,90.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52471,,,,,,,,,,8.0,1640.0,205.0,100.0,8.0,1.0,0.125,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52473,,,,,,,,,,4.0,3870.0,967.5,1050.0,4.0,2.0,0.5,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52482,,,,,,,,,,1.0,40.0,40.0,40.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52483,,,,,,,,,,223.0,52110.0,233.67713004484304,70.0,61.0,14.0,0.06278026905829596,,,0.0,61,61,61,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,550.0,,,No
PRV52484,,,,,,,,,,13.0,1570.0,120.76923076923077,60.0,10.0,0.0,0.0,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,290.0,290.0,,,No
PRV52485,,,,,,,,,,5.0,1580.0,316.0,100.0,4.0,1.0,0.2,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV52486,,,,,,,,,,69.0,22140.0,320.8695652173913,80.0,58.0,7.0,0.10144927536231885,,,0.0,58,58,58,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV52487,,,,,,,,,,177.0,51030.0,288.3050847457627,90.0,127.0,23.0,0.12994350282485875,,,0.0,127,127,127,0.0,0.0,,0.0,0.0,0.0,0.0,1120.0,1120.0,,,No
PRV52488,,,,,,,,,,183.0,44710.0,244.3169398907104,80.0,130.0,16.0,0.08743169398907104,,,0.0,130,130,130,0.0,0.0,,0.0,0.0,0.0,0.0,640.0,640.0,,,No
PRV52490,,,,,,,,,,17.0,4990.0,293.52941176470586,100.0,16.0,1.0,0.058823529411764705,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52491,,,,,,,,,,63.0,16580.0,263.1746031746032,90.0,57.0,6.0,0.09523809523809523,,,0.0,57,57,57,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52492,,,,,,,,,,34.0,7810.0,229.7058823529412,85.0,33.0,5.0,0.14705882352941177,,,0.0,33,33,33,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV52493,,,,,,,,,,16.0,3970.0,248.125,95.0,16.0,1.0,0.0625,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52494,,,,,,,,,,1.0,20.0,20.0,20.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52501,,,,,,,,,,19.0,4840.0,254.73684210526315,70.0,16.0,2.0,0.10526315789473684,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52506,,,,,,,,,,13.0,2190.0,168.46153846153845,70.0,12.0,1.0,0.07692307692307693,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV52507,,,,,,,,,,29.0,7250.0,250.0,100.0,24.0,3.0,0.10344827586206896,,,0.0,24,24,24,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52510,,,,,,,,,,26.0,4240.0,163.07692307692307,55.0,22.0,3.0,0.11538461538461539,,,0.0,22,22,22,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV52512,,,,,,,,,,31.0,6090.0,196.4516129032258,70.0,19.0,3.0,0.0967741935483871,,,0.0,19,19,19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
